MONTH,CUSTOMER_ID,SERVICE_ID,CONTRACTS,TOTAL_SAAS_REVENUE_USD
2023-12-01,279808,28,2,294
2023-12-01,409188,5,1,2925
2023-08-01,275324,28,2,294
2023-12-01,105836,28,2,294
2023-12-01,116564,28,1,147
2023-09-01,116564,28,1,147
2023-12-01,125240,28,1,147
2023-07-01,220440,28,1,147
2023-10-01,245432,28,2,294
2023-09-01,155352,28,2,294
2023-07-01,265724,28,2,294
2023-09-01,415176,28,1,147
2023-09-01,155596,28,1,147
2023-10-01,198160,34,2,300
2023-07-01,300136,5,1,516
2023-08-01,328256,28,1,147
2023-12-01,22336,28,1,147
2023-08-01,217596,9,1,1560
2023-10-01,87040,28,3,441
2023-10-01,423312,28,1,147
2023-11-01,25924,28,1,147
2023-12-01,25176,28,1,105
2023-07-01,257916,28,2,234
2023-09-01,276208,28,2,294
2023-07-01,67504,28,3,225
2023-08-01,319640,28,2,294
2023-11-01,183688,34,1,150
2023-11-01,297268,28,1,147
2023-10-01,201156,28,1,147
2023-08-01,41008,9,1,1500
2023-09-01,21236,9,3,5094
2023-09-01,186100,9,1,1797
2023-10-01,233120,9,2,3000
2023-08-01,268496,9,1,1797
2023-10-01,224984,9,1,1797
2023-09-01,207780,9,2,3594
2023-08-01,274676,9,2,3594
2023-08-01,258292,9,3,3825
2023-12-01,325968,9,1,1797
2023-11-01,294656,9,1,1440
2023-09-01,270260,9,1,1797
2023-08-01,254016,9,2,3594
2023-12-01,122992,9,1,1077
2023-08-01,37092,9,1,1797
2023-10-01,209316,9,1,1797
2023-07-01,252472,9,1,1804.68
2023-12-01,24288,9,1,1500
2023-08-01,207748,9,1,1797
2023-07-01,96712,9,1,1488.99
2023-11-01,164536,9,2,3060
2023-10-01,324944,9,1,1797
2023-11-01,304544,9,1,1797
2023-08-01,264964,9,1,1797
2023-09-01,126904,9,1,1200
2023-11-01,171784,9,2,3429
2023-08-01,184520,9,1,1797
2023-09-01,216340,28,1,147
2023-07-01,250312,28,1,147
2023-12-01,199812,28,3,441
2023-09-01,145252,28,3,441
2023-12-01,252528,34,1,150
2023-12-01,17176,28,1,147
2023-10-01,24960,28,1,75
2023-11-01,40080,28,1,147
2023-12-01,414456,9,1,1797
2023-09-01,210308,9,1,1797
2023-12-01,278224,9,1,1197
2023-08-01,164100,9,1,1440
2023-09-01,276184,28,2,0
2023-09-01,118796,28,1,147
2023-07-01,127232,28,5,525
2023-11-01,332200,34,1,150
2023-08-01,213000,28,2,294
2023-07-01,234248,28,1,147
2023-07-01,252824,9,1,1773.9
2023-11-01,281844,28,1,117
2023-12-01,143144,9,1,1500
2023-12-01,295960,9,1,1797
2023-09-01,21920,28,1,105
2023-12-01,14632,28,1,30
2023-12-01,423356,28,2,240
2023-09-01,327256,34,1,150
2023-12-01,327256,34,1,150
2023-10-01,163236,28,1,147
2023-10-01,44604,28,5,525
2023-08-01,220752,28,3,441
2023-09-01,230808,5,1,1350
2023-12-01,311956,34,1,150
2023-12-01,24008,28,1,147
2023-10-01,98284,34,1,150
2023-12-01,253160,28,1,147
2023-07-01,325952,28,1,75
2023-12-01,266280,28,1,147
2023-10-01,266280,28,1,147
2023-08-01,266280,28,1,147
2023-12-01,54256,28,4,588
2023-12-01,136956,28,2,294
2023-11-01,296716,28,3,180
2023-08-01,127904,28,1,147
2023-08-01,17428,28,1,30
2023-09-01,126848,28,4,300
2023-07-01,210152,28,1,147
2023-09-01,107432,28,1,147
2023-08-01,146864,28,3,441
2023-07-01,25044,34,1,150
2023-12-01,130732,28,2,294
2023-09-01,192652,28,2,210
2023-12-01,162672,28,1,147
2023-09-01,182308,28,3,441
2023-08-01,105344,28,2,204
2023-10-01,125196,28,4,300
2023-11-01,302240,28,1,87
2023-09-01,243016,34,2,430.65
2023-12-01,192652,28,2,210
2023-07-01,208336,34,1,150
2023-10-01,256880,28,1,147
2023-10-01,321556,28,5,735
2023-08-01,225056,34,1,150
2023-09-01,242624,5,1,4008
2023-09-01,16444,34,1,150
2023-12-01,207264,28,1,147
2023-09-01,142968,28,1,147
2023-12-01,35036,28,2,294
2023-08-01,178280,28,4,300
2023-07-01,303024,5,1,1605
2023-09-01,210152,34,1,150
2023-08-01,100384,28,2,294
2023-10-01,326612,9,1,1797
2023-08-01,158828,9,1,1797
2023-07-01,158048,9,1,1788.15
2023-11-01,102380,9,2,3594
2023-07-01,213668,9,1,1771.86
2023-09-01,257372,9,1,1440
2023-11-01,257372,9,1,1440
2023-08-01,257372,9,1,1440
2023-09-01,183460,9,1,1500
2023-09-01,217596,9,1,1560
2023-09-01,15820,9,3,4797
2023-10-01,167292,9,1,1797
2023-08-01,226952,9,1,297
2023-11-01,175884,9,1,1440
2023-10-01,287084,9,2,2400
2023-07-01,37788,9,1,1440
2023-11-01,243384,9,2,3147
2023-07-01,158824,9,1,1790.61
2023-10-01,279176,9,1,1797
2023-09-01,23772,9,1,1797
2023-08-01,146728,9,1,1200
2023-08-01,295556,9,1,1797
2023-11-01,52440,9,1,1500
2023-11-01,107984,9,1,1500
2023-12-01,173732,9,1,1437
2023-07-01,219196,9,1,1780.32
2023-07-01,156104,9,1,1433.82
2023-08-01,257832,9,1,1530
2023-11-01,21632,9,1,1500
2023-08-01,249872,28,4,588
2023-12-01,252956,28,1,147
2023-08-01,103984,28,5,735
2023-12-01,205780,28,1,147
2023-10-01,282692,28,1,147
2023-10-01,281576,28,1,0
2023-12-01,334056,28,2,294
2023-11-01,244732,28,1,147
2023-08-01,206636,28,4,588
2023-09-01,128656,28,1,147
2023-10-01,181776,28,1,105
2023-10-01,28704,28,1,147
2023-10-01,300136,5,1,516
2023-11-01,206216,28,2,294
2023-07-01,227500,28,1,147
2023-11-01,241764,28,3,441
2023-10-01,14676,9,1,1581
2023-07-01,250444,28,1,147
2023-07-01,291728,28,8,1176
2023-07-01,304584,28,1,0
2023-10-01,186100,9,1,1797
2023-12-01,256220,9,1,1797
2023-09-01,108304,9,1,1200
2023-07-01,218728,9,1,1793.34
2023-10-01,383956,9,1,1500
2023-10-01,33420,9,6,9297
2023-10-01,133852,9,2,3000
2023-12-01,292540,9,1,1797
2023-09-01,50304,9,1,1500
2023-07-01,204396,9,1,1784.73
2023-07-01,209316,9,1,2697
2023-11-01,151164,9,1,1440
2023-07-01,109676,9,2,3317.49
2023-08-01,133576,9,1,1500
2023-11-01,177896,9,2,3594
2023-08-01,257112,9,1,1797
2023-11-01,411100,9,1,1797
2023-08-01,212620,9,4,7188.99
2023-11-01,19316,9,1,1500
2023-12-01,444388,9,2,2880
2023-11-01,217780,9,2,2094
2023-09-01,248400,9,2,3594
2023-10-01,210308,9,1,1797
2023-07-01,194168,9,1,1432.74
2023-08-01,255744,28,1,0
2023-12-01,416652,34,1,198.39
2023-11-01,148860,34,1,150
2023-07-01,75820,28,1,147
2023-12-01,116168,28,4,588
2023-12-01,436292,28,1,147
2023-11-01,199296,28,1,147
2023-10-01,189320,28,1,147
2023-10-01,426756,34,1,150
2023-08-01,116564,28,1,147
2023-08-01,117380,28,1,75
2023-10-01,126136,28,2,294
2023-10-01,199812,28,1,147
2023-10-01,171120,28,1,147
2023-11-01,179800,28,1,147
2023-11-01,172804,28,1,117
2023-11-01,430276,28,2,294
2023-10-01,230628,28,2,294
2023-12-01,208048,28,1,147
2023-12-01,17176,34,1,150
2023-07-01,19812,28,3,225
2023-12-01,200668,34,1,150
2023-10-01,330444,28,1,147
2023-12-01,343516,28,4,0
2023-11-01,130360,28,3,225
2023-11-01,24400,28,2,294
2023-10-01,40424,28,1,147
2023-12-01,16596,28,2,210
2023-07-01,231044,28,1,0
2023-07-01,190504,9,3,5369.31
2023-09-01,220736,9,1,1440
2023-10-01,138320,9,1,1500
2023-12-01,138320,9,1,1500
2023-09-01,278224,9,1,1197
2023-09-01,187296,28,2,294
2023-09-01,24928,28,4,180
2023-09-01,111124,9,1,1350
2023-09-01,240512,28,1,0
2023-07-01,46376,28,3,441
2023-09-01,326816,28,1,147
2023-11-01,415164,28,1,147
2023-12-01,20384,28,4,588
2023-10-01,204252,28,1,105
2023-07-01,203256,28,2,210
2023-08-01,15564,28,1,105
2023-09-01,293012,28,2,294
2023-09-01,223620,28,3,315
2023-07-01,57816,28,2,294
2023-12-01,152368,28,1,120
2023-12-01,230736,28,1,147
2023-08-01,196100,28,1,147
2023-08-01,126848,28,3,225
2023-12-01,234144,34,1,150
2023-12-01,152504,34,1,150
2023-09-01,214564,28,1,117
2023-09-01,183348,28,6,180
2023-10-01,300712,28,1,0
2023-08-01,236864,28,1,147
2023-09-01,287340,5,1,975
2023-09-01,256880,28,1,147
2023-11-01,243260,28,2,294
2023-09-01,266244,28,1,147
2023-11-01,121512,28,2,240
2023-12-01,211616,9,2,3594
2023-10-01,210152,34,1,150
2023-09-01,262864,28,1,147
2023-10-01,149652,28,1,147
2023-12-01,187612,28,1,147
2023-07-01,321240,28,1,147
2023-11-01,436208,28,1,147
2023-09-01,296040,28,2,0
2023-12-01,145584,28,1,147
2023-10-01,295504,28,1,147
2023-09-01,171092,28,1,147
2023-07-01,280180,28,1,147
2023-12-01,328144,28,1,117
2023-11-01,328144,28,1,117
2023-12-01,174416,28,1,147
2023-07-01,229684,28,4,588
2023-10-01,193780,28,2,210
2023-08-01,337248,28,1,132
2023-12-01,206620,28,2,294
2023-08-01,186048,28,1,75
2023-11-01,222692,28,1,120
2023-08-01,214612,28,1,147
2023-12-01,245948,34,1,150
2023-11-01,105324,28,2,150
2023-09-01,105324,28,2,150
2023-08-01,174116,28,1,147
2023-10-01,242300,28,2,294
2023-11-01,436040,5,1,2053.14
2023-09-01,273028,28,1,0
2023-12-01,31532,9,1,405
2023-09-01,127652,9,1,405
2023-10-01,215116,28,3,210
2023-10-01,97084,28,2,294
2023-07-01,301636,5,1,2568.21
2023-09-01,174348,28,1,147
2023-11-01,189216,28,1,147
2023-12-01,18936,5,3,5273.16
2023-11-01,429288,28,1,0
2023-10-01,264700,28,1,0
2023-11-01,236472,28,1,102
2023-09-01,242956,28,1,147
2023-07-01,138760,34,1,150
2023-09-01,329836,28,1,147
2023-09-01,158744,9,1,405
2023-08-01,178396,5,1,1197
2023-07-01,116428,28,3,225
2023-07-01,208400,28,1,147
2023-12-01,97972,34,1,150
2023-09-01,97972,28,1,147
2023-07-01,18872,28,2,222
2023-10-01,279968,28,2,294
2023-08-01,233548,5,2,3627.15
2023-08-01,224320,28,1,147
2023-11-01,258352,28,2,234
2023-11-01,179012,28,1,147
2023-09-01,18508,9,2,906.7245
2023-08-01,195764,28,3,441
2023-11-01,452020,28,1,147
2023-12-01,266756,28,5,735
2023-07-01,128264,34,1,150
2023-12-01,195044,28,1,147
2023-10-01,145036,34,1,150
2023-10-01,171860,28,3,441
2023-11-01,167836,28,1,147
2023-07-01,179520,34,1,150
2023-11-01,279332,34,1,150
2023-12-01,321188,28,1,147
2023-11-01,108276,28,2,294
2023-12-01,104124,28,4,588
2023-09-01,129000,28,2,234
2023-09-01,57732,28,2,294
2023-11-01,215168,34,4,600
2023-08-01,99108,28,1,147
2023-08-01,105472,9,1,1500
2023-12-01,292132,9,1,1797
2023-11-01,248024,9,2,3294
2023-09-01,257024,9,1,1797
2023-09-01,145476,9,2,2202
2023-07-01,213600,34,1,150
2023-12-01,207720,28,1,147
2023-07-01,192612,28,2,0
2023-09-01,179400,28,1,0
2023-11-01,343272,28,1,147
2023-08-01,209408,28,2,120
2023-07-01,185684,9,1,1794.69
2023-11-01,295740,9,1,1797
2023-07-01,131972,9,2,2997.63
2023-09-01,231184,9,1,1350
2023-11-01,417328,9,1,1647
2023-08-01,249568,9,1,1797
2023-08-01,151044,9,1,1500
2023-12-01,442816,9,1,1797
2023-11-01,247628,9,3,4320
2023-07-01,240360,9,1,1788.21
2023-10-01,207972,9,1,1797
2023-10-01,106680,9,2,3000
2023-11-01,306744,9,1,1797
2023-07-01,276016,9,1,1788.6
2023-10-01,276016,9,1,1797
2023-07-01,31412,9,1,1464.54
2023-08-01,264576,9,2,1800
2023-09-01,153812,9,2,3594
2023-12-01,19812,28,1,75
2023-09-01,21396,9,2,3000
2023-09-01,296928,9,4,5400
2023-07-01,150476,9,1,1797.09
2023-08-01,229144,9,1,1797
2023-11-01,157708,9,2,3594
2023-12-01,164652,9,1,1797
2023-11-01,257536,9,2,2880
2023-09-01,277380,9,1,1797
2023-12-01,241120,9,1,1350
2023-09-01,334184,9,1,1197
2023-08-01,231068,9,1,1797
2023-10-01,338376,9,1,1797
2023-10-01,17684,9,2,3594
2023-07-01,273564,9,2,3576.96
2023-11-01,257896,9,1,1797
2023-11-01,300252,28,1,147
2023-08-01,216288,28,1,147
2023-10-01,145172,34,1,150
2023-07-01,42780,28,2,294
2023-09-01,254020,28,1,147
2023-11-01,267628,28,1,147
2023-11-01,422544,28,2,0
2023-12-01,162788,9,1,1797
2023-11-01,216296,34,2,300
2023-07-01,16468,28,1,105
2023-10-01,239980,34,1,150
2023-08-01,161052,28,1,0
2023-08-01,22048,28,1,105
2023-09-01,34016,28,1,87
2023-09-01,57724,28,5,735
2023-09-01,331608,28,1,147
2023-09-01,287652,5,1,975
2023-08-01,265760,28,1,147
2023-12-01,183620,5,1,3823.2
2023-08-01,143048,28,1,105
2023-09-01,192572,28,2,294
2023-07-01,300736,28,2,294
2023-08-01,18916,28,1,105
2023-08-01,269756,5,1,5040
2023-08-01,174220,28,1,147
2023-11-01,132052,28,2,150
2023-07-01,269604,28,2,294
2023-08-01,254472,34,1,150
2023-11-01,324764,28,2,294
2023-10-01,271208,28,1,132
2023-10-01,244224,5,1,0
2023-09-01,27492,28,2,294
2023-11-01,196748,28,4,300
2023-08-01,164280,28,1,147
2023-10-01,166940,28,1,147
2023-08-01,191204,34,1,150
2023-11-01,25540,28,1,147
2023-10-01,159148,28,1,147
2023-09-01,207700,9,1,1797
2023-10-01,20432,9,2,3141
2023-09-01,148764,9,2,3000
2023-10-01,184480,9,3,3663
2023-08-01,126588,9,1,1500
2023-10-01,125956,9,1,1500
2023-11-01,336820,9,1,1260
2023-09-01,144152,9,1,1500
2023-11-01,338740,9,1,1797
2023-07-01,190976,9,1,1486.62
2023-11-01,84532,9,1,1050
2023-10-01,17988,9,2,3000
2023-07-01,210892,9,2,3415.68
2023-12-01,245844,9,1,1797
2023-11-01,15332,9,1,1500
2023-11-01,183236,9,1,1797
2023-10-01,433500,9,1,1620
2023-09-01,24556,9,5,8985
2023-08-01,204248,9,1,1440
2023-08-01,104940,9,1,1500
2023-10-01,187360,9,2,3594.99
2023-09-01,15168,9,1,1797
2023-11-01,27180,9,2,3594
2023-08-01,255752,9,2,3594
2023-08-01,156068,28,1,147
2023-07-01,45544,28,1,147
2023-12-01,268668,28,2,294
2023-09-01,157648,28,1,147
2023-10-01,280852,28,1,147
2023-07-01,221404,28,2,294
2023-08-01,23372,9,1,1797
2023-08-01,211848,9,2,3594
2023-12-01,209500,9,2,2550
2023-07-01,67780,9,1,1472.58
2023-10-01,278064,9,2,3594
2023-08-01,16704,9,2,2700
2023-08-01,204880,9,1,0
2023-07-01,213500,9,2,3578.49
2023-12-01,198020,9,1,1350
2023-08-01,105988,9,1,1797
2023-10-01,249728,9,1,1797
2023-08-01,346860,28,1,147
2023-08-01,209360,28,1,147
2023-10-01,51336,34,1,150
2023-08-01,20628,28,3,441
2023-12-01,451296,28,1,147
2023-11-01,216276,28,1,48
2023-11-01,154680,28,2,294
2023-08-01,209500,9,2,2550
2023-08-01,51336,34,1,150
2023-12-01,200292,34,1,150
2023-11-01,131328,28,2,294
2023-11-01,282952,28,1,0
2023-11-01,274148,34,2,300
2023-09-01,232168,28,1,123
2023-10-01,151720,28,1,147
2023-12-01,214768,28,1,147
2023-07-01,205380,28,1,147
2023-12-01,268204,34,1,150
2023-10-01,126936,28,1,117
2023-07-01,302220,28,3,441
2023-10-01,427652,28,2,294
2023-11-01,182440,9,1,1797
2023-12-01,283768,9,1,1797
2023-10-01,24524,9,1,1797
2023-10-01,341336,9,1,1797
2023-11-01,22096,9,1,1500
2023-07-01,124808,9,1,1482.75
2023-11-01,241828,9,1,1797
2023-07-01,135964,9,2,2989.62
2023-08-01,169108,9,1,1797
2023-12-01,339880,9,1,1797
2023-10-01,337020,28,1,120
2023-10-01,198388,28,1,0
2023-12-01,133964,28,2,294
2023-11-01,34028,28,2,60
2023-08-01,312260,34,1,120
2023-12-01,109904,28,2,150
2023-07-01,292244,28,2,294
2023-10-01,200244,28,1,110.25
2023-07-01,164932,34,1,150
2023-09-01,264720,28,1,147
2023-08-01,180648,28,2,147
2023-12-01,183672,34,1,290.31
2023-09-01,216380,28,2,0
2023-08-01,312152,5,1,1350
2023-08-01,301636,5,1,1066.05
2023-08-01,16728,28,1,105
2023-10-01,18936,5,3,5130.54
2023-11-01,175420,28,1,147
2023-09-01,336536,28,1,0
2023-08-01,30584,9,1,345.9
2023-10-01,279828,5,2,2422.5
2023-09-01,319484,28,1,147
2023-08-01,150632,28,2,294
2023-08-01,278664,28,1,147
2023-12-01,137396,28,2,294
2023-07-01,156540,28,1,105
2023-12-01,298348,28,1,147
2023-10-01,244444,28,1,147
2023-11-01,151788,28,1,147
2023-09-01,151788,28,1,147
2023-09-01,259640,28,1,0
2023-12-01,312400,5,1,5400
2023-08-01,281944,28,1,117.3
2023-09-01,217908,28,1,147
2023-09-01,163304,9,2,3594
2023-08-01,158060,9,1,1797
2023-08-01,16416,9,2,3594
2023-07-01,231100,9,1,1678.59
2023-08-01,206840,9,1,1197.99
2023-12-01,85064,5,1,6000
2023-08-01,248280,28,1,147
2023-09-01,192104,28,1,147
2023-12-01,429360,28,2,294
2023-12-01,265272,28,1,147
2023-10-01,19952,28,6,882
2023-12-01,129764,28,1,75
2023-08-01,36072,28,1,75
2023-09-01,230244,28,1,147
2023-08-01,97928,28,1,147
2023-07-01,17176,9,1,1492.11
2023-08-01,308376,9,1,1797
2023-09-01,215064,9,1,1797.99
2023-12-01,125128,9,3,4440
2023-08-01,195624,9,1,1797
2023-08-01,103144,9,3,4500
2023-12-01,187568,9,1,1797
2023-11-01,207972,9,1,1797
2023-07-01,148536,9,2,1201.32
2023-09-01,297172,9,2,2880
2023-08-01,275600,9,1,1500
2023-11-01,20984,9,1,1500
2023-11-01,253636,9,1,1797
2023-09-01,122312,9,1,1500
2023-11-01,122312,9,1,1500
2023-08-01,182828,9,1,1797
2023-10-01,334184,9,1,1197
2023-12-01,284396,9,1,1797
2023-11-01,125076,9,4,7188
2023-10-01,203640,9,1,1437
2023-11-01,265196,9,1,1797
2023-12-01,231376,9,1,1497.99
2023-11-01,253508,9,1,1797
2023-11-01,265240,9,1,1797
2023-11-01,413240,9,1,1797
2023-08-01,173104,28,1,147
2023-07-01,217040,28,1,147
2023-12-01,422544,28,2,0
2023-10-01,297568,28,1,117
2023-09-01,145172,34,1,150
2023-11-01,204256,28,1,0
2023-07-01,226152,28,3,308.7
2023-09-01,224500,28,1,147
2023-12-01,31156,28,1,117
2023-12-01,25300,34,1,150
2023-12-01,265968,28,1,147
2023-12-01,181404,28,1,147
2023-07-01,55012,28,1,147
2023-07-01,278108,5,1,975
2023-12-01,242144,34,1,150
2023-07-01,144608,28,1,75
2023-11-01,329928,28,1,147
2023-12-01,265760,28,1,147
2023-09-01,204772,28,2,294
2023-08-01,240340,28,1,147
2023-11-01,220632,28,1,147
2023-11-01,16840,28,1,147
2023-08-01,326956,28,1,147
2023-12-01,45336,28,2,294
2023-12-01,154680,28,2,294
2023-07-01,210896,28,1,147
2023-08-01,21460,34,3,585
2023-10-01,146060,28,3,441
2023-08-01,312404,5,1,2025
2023-11-01,200292,34,1,150
2023-08-01,303964,28,1,147
2023-10-01,166680,28,2,46.8
2023-11-01,175884,28,1,147
2023-08-01,135332,28,1,75
2023-10-01,178096,28,1,147
2023-11-01,114604,28,1,147
2023-07-01,170516,28,4,588
2023-11-01,112084,9,4,6000
2023-12-01,304032,9,1,1200
2023-08-01,136324,9,1,1500
2023-12-01,269576,9,1,1797
2023-10-01,295132,9,1,1500
2023-07-01,252196,9,1,1773.69
2023-08-01,35936,9,4,6000
2023-07-01,134504,9,1,1580.28
2023-12-01,330172,9,2,3594
2023-10-01,418460,28,1,147
2023-08-01,324764,28,4,588
2023-07-01,191504,34,2,300
2023-12-01,24268,28,1,147
2023-07-01,267400,28,1,147
2023-10-01,55356,28,2,294
2023-08-01,307904,9,1,1797
2023-12-01,440424,9,1,1797
2023-09-01,307456,9,2,3594
2023-12-01,125264,9,3,4500
2023-12-01,175732,9,2,3594
2023-11-01,144544,9,3,3600
2023-12-01,158924,9,1,1440
2023-08-01,158924,9,1,1440
2023-11-01,117752,9,1,1797.99
2023-12-01,182948,9,1,1797
2023-07-01,273744,9,1,1797
2023-12-01,341360,9,1,1797
2023-10-01,276020,9,3,5391
2023-11-01,194132,9,1,1797
2023-09-01,342496,9,1,1650
2023-10-01,423480,28,2,294
2023-07-01,304008,28,1,147
2023-08-01,301668,28,2,0
2023-08-01,266620,9,1,1797
2023-09-01,296844,9,1,1797
2023-12-01,190712,9,2,3594
2023-11-01,158016,9,1,1797
2023-08-01,209280,9,1,1440
2023-10-01,186316,9,1,1440
2023-10-01,242048,9,1,1797
2023-12-01,136216,9,1,1500
2023-09-01,152660,9,2,3594
2023-09-01,249288,9,3,4677
2023-10-01,246128,9,1,750
2023-07-01,143996,9,2,2980.08
2023-11-01,152468,28,1,105
2023-08-01,152468,28,1,105
2023-08-01,249064,28,1,147
2023-11-01,277288,28,1,147
2023-11-01,415016,28,1,147
2023-09-01,329820,28,1,147
2023-09-01,211436,9,1,1797
2023-09-01,34120,9,1,1797
2023-09-01,242820,9,2,3594
2023-12-01,250440,9,1,1797
2023-07-01,213224,9,1,1781.13
2023-07-01,158220,9,3,4195.14
2023-11-01,137312,9,1,1500
2023-08-01,20132,9,1,1500
2023-09-01,48504,9,1,1797
2023-07-01,294368,9,1,1789.44
2023-11-01,159208,9,1,1440
2023-08-01,173164,9,1,1797
2023-09-01,173164,9,1,1797
2023-07-01,29344,9,2,3297
2023-07-01,242888,9,1,1454.28
2023-10-01,413380,9,1,1797
2023-08-01,308092,9,1,1497
2023-11-01,196652,9,1,1797
2023-09-01,150176,9,3,4500
2023-09-01,137560,9,2,3294
2023-07-01,193704,9,3,4310.82
2023-09-01,206536,9,1,1797
2023-07-01,230892,9,1,1077
2023-07-01,182440,9,1,1791.72
2023-08-01,144732,9,3,4500
2023-11-01,130452,9,1,1500
2023-09-01,284360,9,1,1797
2023-07-01,264880,9,1,1781.43
2023-10-01,191264,9,1,1797
2023-07-01,156032,28,2,294
2023-08-01,320972,28,2,210
2023-10-01,215860,5,2,2325
2023-09-01,133964,28,2,294
2023-12-01,331768,28,1,147
2023-07-01,244136,28,1,147
2023-11-01,200244,28,1,110.25
2023-07-01,21088,34,1,150
2023-11-01,44224,34,1,150
2023-10-01,106556,28,3,147
2023-09-01,293668,28,1,147
2023-09-01,215368,5,2,5737.5
2023-11-01,274740,28,1,147
2023-11-01,334092,34,1,150
2023-11-01,127652,9,1,405
2023-12-01,109332,28,1,30
2023-10-01,113572,28,1,75
2023-10-01,264656,28,1,147
2023-08-01,146044,28,1,147
2023-07-01,236472,28,1,102
2023-09-01,146044,28,1,147
2023-09-01,131268,28,1,147
2023-11-01,97972,34,1,150
2023-07-01,334136,28,1,147
2023-10-01,179012,28,1,147
2023-11-01,335784,5,1,6750
2023-08-01,278108,28,1,0
2023-11-01,170928,28,4,300
2023-10-01,201916,28,2,294
2023-12-01,137892,28,1,147
2023-12-01,135804,28,2,60
2023-09-01,162836,28,2,294
2023-09-01,339228,28,1,147
2023-12-01,30636,28,1,105
2023-07-01,203948,5,2,1950
2023-12-01,184432,5,1,3685.02
2023-11-01,126652,28,1,75
2023-08-01,278360,9,1,1797
2023-11-01,105472,9,1,1500
2023-10-01,105472,9,1,1500
2023-12-01,126908,9,5,7500
2023-11-01,323496,9,1,1797
2023-08-01,277112,9,1,1497
2023-08-01,50412,9,2,3000
2023-09-01,55356,28,2,294
2023-08-01,286656,28,1,147
2023-08-01,203968,28,3,0
2023-07-01,128920,28,1,147
2023-11-01,171928,28,1,147
2023-12-01,147992,28,1,147
2023-09-01,148224,28,1,30
2023-07-01,205852,28,2,294
2023-09-01,205852,28,2,294
2023-10-01,138628,28,1,105
2023-09-01,333244,9,1,1440
2023-10-01,129224,28,1,147
2023-11-01,192104,28,1,147
2023-08-01,202268,28,1,147
2023-07-01,108552,28,1,147
2023-12-01,127636,28,3,315
2023-10-01,208188,28,1,0
2023-10-01,268260,34,1,150
2023-08-01,268260,28,1,147
2023-10-01,294432,9,1,1797
2023-12-01,16120,9,1,1797
2023-11-01,231100,9,1,1797
2023-12-01,203236,9,1,1797
2023-10-01,22328,9,2,3000
2023-07-01,22328,9,2,2996.16
2023-12-01,19768,9,1,1500
2023-11-01,185580,9,1,1797
2023-10-01,306744,9,1,1797
2023-12-01,306744,9,1,1797
2023-12-01,34764,9,2,3594
2023-11-01,312440,9,1,1797
2023-10-01,246588,9,2,3594
2023-09-01,20984,9,1,1500
2023-10-01,225236,9,1,1440
2023-07-01,299424,9,1,1797
2023-12-01,270476,9,2,3594
2023-12-01,122312,9,1,1500
2023-09-01,257536,9,2,2880
2023-08-01,277380,9,1,1797
2023-07-01,203064,9,1,1341.57
2023-08-01,156824,9,1,1797
2023-08-01,241120,9,1,1350
2023-08-01,181180,9,1,1797.99
2023-09-01,118368,9,1,1500
2023-07-01,217684,9,3,4307.43
2023-07-01,180608,9,1,1786.89
2023-10-01,276208,28,1,147
2023-11-01,287152,28,2,294
2023-09-01,171040,28,1,30
2023-10-01,335636,28,3,180
2023-10-01,31564,28,2,120
2023-07-01,308940,28,1,147
2023-08-01,149796,28,1,147
2023-12-01,164892,28,1,147
2023-10-01,293760,28,1,147
2023-12-01,287652,5,1,975
2023-10-01,111968,5,1,2072.58
2023-11-01,433980,5,1,2100.15
2023-12-01,167764,28,1,147
2023-10-01,123728,28,3,441
2023-09-01,196748,28,4,300
2023-09-01,131788,34,1,150
2023-10-01,153528,28,3,315
2023-10-01,152468,28,1,105
2023-09-01,170676,28,1,75
2023-07-01,233112,28,1,147
2023-11-01,147952,28,1,147
2023-08-01,302988,28,1,147
2023-09-01,51792,28,1,147
2023-09-01,179864,28,1,147
2023-09-01,205440,28,1,105
2023-11-01,144604,28,2,294
2023-08-01,138248,28,2,240
2023-10-01,21268,9,2,3594
2023-09-01,24180,9,2,3000
2023-09-01,293492,9,1,1797
2023-10-01,85064,9,1,1200
2023-07-01,241084,9,1,1806.42
2023-12-01,212992,9,1,1797
2023-08-01,178560,9,2,3594
2023-09-01,118036,9,2,3000
2023-09-01,156388,9,4,6297
2023-11-01,323500,9,1,2097
2023-10-01,265812,9,1,1575
2023-09-01,265812,9,1,1575
2023-12-01,341620,9,1,1575
2023-09-01,283192,9,1,1350
2023-08-01,300064,28,1,0
2023-07-01,282944,28,1,147
2023-11-01,224568,5,1,1687.5
2023-09-01,138576,28,1,147
2023-09-01,171900,28,1,147
2023-11-01,55356,28,2,294
2023-11-01,250508,28,1,75
2023-10-01,264492,28,1,147
2023-09-01,268204,28,2,294
2023-08-01,107360,28,1,147
2023-11-01,126936,28,1,117
2023-10-01,418672,9,1,1797
2023-11-01,136012,9,1,1797
2023-09-01,186024,9,1,1797
